State,Year,Income,Unemployment,Population_Density,AgeAdj_Rate,z_Income,z_Unemployment,z_Population_Density,z_AgeAdj_Rate
Georgia,2015.0,65390,6.0,64.8056274456651,13.9,-0.6171957912871692,0.19507735171458143,-0.1549981165422657,0.48242183225590624
Georgia,2016.0,68340,5.4,64.8056274456651,14.9,-0.3746042604989021,-0.10169515352166411,-0.1549981165422657,0.6979000966424587
Georgia,2017.0,72750,4.7,64.8056274456651,15.3,-0.011950480574746942,-0.4479297429639509,-0.1549981165422657,0.7840914023970798
Georgia,2018.0,68650,3.9,64.8056274456651,15.5,-0.34911159116183,-0.8436264166122787,-0.1549981165422657,0.8271870552743901
Georgia,2019.0,68630,3.6,64.8056274456651,15.7,-0.35075627950615723,-0.9920126692304014,-0.1549981165422657,0.8702827081517004
Georgia,2020.0,71090,6.5,71.65738895481077,17.5,-0.1484596131539074,0.4423877727447862,-0.14176792576539654,1.2581435840474948
Hawaii,2000.0,88130,4.2,72.83301034264441,4.1,1.2528148562128962,-0.6952401639941557,-0.1394978970696158,-1.6292651587323075
Hawaii,2001.0,79320,4.5,72.83301034264441,3.5,0.5283296405367496,-0.5468539113760329,-0.1394978970696158,-1.7585521173642389
Hawaii,2002.0,78120,4.2,72.83301034264441,2.8,0.4296483398771155,-0.6952401639941557,-0.1394978970696158,-1.9093869024348256
Hawaii,2003.0,83860,4.1,72.83301034264441,2.8,0.9016738946990318,-0.7447022482001969,-0.1394978970696158,-1.9093869024348256
Hawaii,2004.0,88770,3.4,72.83301034264441,2.9,1.3054448832313679,-1.0909368376424835,-0.1394978970696158,-1.8878390759961703
Hawaii,2005.0,91400,2.9,72.83301034264441,2.1,1.5217214005103992,-1.3382472586726881,-0.1394978970696158,-2.0602216875054125
Hawaii,2006.0,90140,2.6,72.83301034264441,2.3,1.4181060348177834,-1.486633511290811,-0.1394978970696158,-2.0171260346281015
Hawaii,2007.0,93050,2.8,72.83301034264441,2.5,1.657408188917396,-1.3877093428787293,-0.1394978970696158,-1.9740303817507914
Hawaii,2008.0,86250,4.3,72.83301034264441,2.9,1.0982141518461364,-0.6457780797881149,-0.1394978970696158,-1.8878390759961703
Hawaii,2009.0,78330,7.2,72.83301034264441,3.4,0.44691756749255146,0.7886223621870729,-0.1394978970696158,-1.7800999438028942
Hawaii,2010.0,82670,6.9,81.77613791581234,3.2,0.8038149382115614,0.6402361095689502,-0.12222944956499103,-1.823195596680205
Hawaii,2011.0,79520,6.8,81.77613791581234,3.2,0.544776523980022,0.590774025362909,-0.12222944956499103,-1.823195596680205
Hawaii,2012.0,74340,6.0,81.77613791581234,3.2,0.1188022427992682,0.19507735171458143,-0.12222944956499103,-1.823195596680205
Hawaii,2013.0,83850,4.9,81.77613791581234,2.5,0.9008515505268682,-0.34900557455186887,-0.12222944956499103,-1.9740303817507914
Hawaii,2014.0,91670,4.4,81.77613791581234,2.6,1.5439246931588169,-0.5963159955820737,-0.12222944956499103,-1.952482555312136
Hawaii,2015.0,83100,3.6,81.77613791581234,3.4,0.8391757376145969,-0.9920126692304014,-0.12222944956499103,-1.7800999438028942
Hawaii,2016.0,92090,3.0,81.77613791581234,4.2,1.5784631483896887,-1.2887851744666472,-0.12222944956499103,-1.6077173322936522
Hawaii,2017.0,92340,2.4,81.77613791581234,2.3,1.599021752693779,-1.585557679702893,-0.12222944956499103,-2.0171260346281015
Hawaii,2018.0,98520,2.4,81.77613791581234,3.6,2.107230451090895,-1.585557679702893,-0.12222944956499103,-1.7370042909255838
Hawaii,2019.0,106700,2.5,81.77613791581234,4.0,2.7799079839207335,-1.536095595496852,-0.12222944956499103,-1.6508129851709628
Hawaii,2020.0,96950,11.6,87.48537419356609,3.3,1.9781224160612068,2.964954067252875,-0.1112053815141574,-1.8016477702415492
Idaho,2000.0,64310,4.7,6.045073002391535,10.0,-0.7060089618808398,-0.4479297429639509,-0.26845993864471784,-0.3579433988516482
Idaho,2001.0,63940,5.1,6.045073002391535,13.2,-0.7364356962508937,-0.25008140613978735,-0.26845993864471784,0.33158704718531934
Idaho,2002.0,62290,5.6,6.045073002391535,12.3,-0.8721224846578906,-0.002770985109582556,-0.26845993864471784,0.13765660923742246
Idaho,2003.0,68550,5.6,6.045073002391535,12.2,-0.3573350328834662,-0.002770985109582556,-0.26845993864471784,0.11610878279876692
Idaho,2004.0,70010,4.9,6.045073002391535,12.7,-0.23727278374757807,-0.34900557455186887,-0.26845993864471784,0.22384791499204312
Idaho,2005.0,67760,4.0,6.045073002391535,14.0,-0.4223002224843919,-0.7941643324062376,-0.26845993864471784,0.5039696586945615
Idaho,2006.0,68890,3.5,6.045073002391535,12.5,-0.3293753310299032,-1.0414747534364424,-0.26845993864471784,0.1807522621147328
Idaho,2007.0,71480,3.1,6.045073002391535,12.4,-0.11638819043952633,-1.2393230902606063,-0.26845993864471784,0.15920443567607762
Idaho,2008.0,66480,5.1,6.045073002391535,11.1,-0.527560276521335,-0.25008140613978735,-0.26845993864471784,-0.12091730802644067
Idaho,2009.0,65840,8.8,6.045073002391535,12.6,-0.5801903035398064,1.5800157094837286,-0.26845993864471784,0.20230008855338796
Idaho,2010.0,65330,9.0,7.32340944936557,12.8,-0.6221298563201509,1.67893987789581,-0.26599157557517483,0.24539574143069867
Idaho,2011.0,63910,8.3,7.32340944936557,12.1,-0.7389027287673846,1.3327052884535238,-0.26599157557517483,0.09456095636011175
Idaho,2012.0,63320,7.2,7.32340944936557,12.8,-0.787421034925038,0.7886223621870729,-0.26599157557517483,0.24539574143069867
Idaho,2013.0,63270,6.1,7.32340944936557,13.9,-0.791532755785856,0.24453943592062222,-0.26599157557517483,0.48242183225590624
Idaho,2014.0,68780,4.8,7.32340944936557,12.9,-0.33842111692370297,-0.3984676587579101,-0.26599157557517483,0.26694356786935386
Idaho,2015.0,66490,4.2,7.32340944936557,14.5,-0.5267379323491713,-0.6952401639941557,-0.26599157557517483,0.6117087908878376
Idaho,2016.0,72220,3.8,7.32340944936557,14.2,-0.05553472169941866,-0.8930885008183197,-0.26599157557517483,0.5470653115718718
Idaho,2017.0,74650,3.2,7.32340944936557,16.2,0.14429491213634033,-1.1898610060545651,-0.26599157557517483,0.9780218403449765
Idaho,2018.0,72230,2.8,7.32340944936557,16.2,-0.05471237752725504,-1.3877093428787293,-0.26599157557517483,0.9780218403449765
Idaho,2019.0,79970,2.9,7.32340944936557,13.8,0.5817820117273846,-1.3382472586726881,-0.26599157557517483,0.4608740058172511
Idaho,2020.0,80030,5.5,8.59191178438188,17.1,0.5867160767603664,-0.05223306931562333,-0.2635422013710715,1.1719522782928742
Illinois,2000.0,78760,4.3,86.37736774211928,9.0,0.482278366895587,-0.6457780797881149,-0.11334485130087958,-0.5734216632382007
Illinois,2001.0,77200,5.3,86.37736774211928,10.2,0.3539926760380627,-0.15115723772770534,-0.11334485130087958,-0.3148477459743379
Illinois,2002.0,70540,6.5,86.37736774211928,9.7,-0.19368854262290636,0.4423877727447862,-0.11334485130087958,-0.42258687816761414
Illinois,2003.0,73050,6.8,86.37736774211928,9.0,0.012719844590161575,0.590774025362909,-0.11334485130087958,-0.5734216632382007
Illinois,2004.0,72720,6.2,86.37736774211928,7.8,-0.014417513091237793,0.2940015201266634,-0.11334485130087958,-0.8319955805020636
Illinois,2005.0,74240,5.7,86.37736774211928,8.0,0.11057880107763202,0.04669109909645866,-0.11334485130087958,-0.788899927624753
Illinois,2006.0,72550,4.5,86.37736774211928,8.1,-0.028397364018019285,-0.5468539113760329,-0.11334485130087958,-0.7673521011860979
Illinois,2007.0,76310,5.0,86.37736774211928,8.0,0.2808040447155008,-0.2995434903458281,-0.11334485130087958,-0.788899927624753
Illinois,2008.0,74660,6.3,86.37736774211928,8.5,0.14511725630850394,0.34346360433270423,-0.11334485130087958,-0.6811607954314769
Illinois,2009.0,74420,10.2,86.37736774211928,8.1,0.12538099617657714,2.272484888368301,-0.11334485130087958,-0.7673521011860979
Illinois,2010.0,70440,10.4,89.2382697330519,8.1,-0.20191198434454252,2.371409056780384,-0.10782068367136692,-0.7673521011860979
Illinois,2011.0,68190,9.7,89.2382697330519,8.4,-0.38693942308135637,2.0251744673380965,-0.10782068367136692,-0.702708621870132
Illinois,2012.0,68360,9.0,89.2382697330519,8.9,-0.3729595721545749,1.67893987789581,-0.10782068367136692,-0.5949694896768558
Illinois,2013.0,70410,9.0,89.2382697330519,8.4,-0.20437901686103338,1.67893987789581,-0.10782068367136692,-0.702708621870132
Illinois,2014.0,70680,7.1,89.2382697330519,9.0,-0.18217572421261571,0.7391602779810318,-0.10782068367136692,-0.5734216632382007
Illinois,2015.0,77810,6.0,89.2382697330519,9.4,0.40415567054004337,0.19507735171458143,-0.10782068367136692,-0.4872303574835796
Illinois,2016.0,78370,5.8,89.2382697330519,11.5,0.45020694418120594,0.09615318330249945,-0.10782068367136692,-0.03472600227181962
Illinois,2017.0,82770,4.9,89.2382697330519,12.0,0.8120383799331975,-0.34900557455186887,-0.10782068367136692,0.07301312992145659
Illinois,2018.0,86270,4.3,89.2382697330519,10.8,1.0998588401904634,-0.6457780797881149,-0.10782068367136692,-0.18556078734240616
Illinois,2019.0,90170,4.0,89.2382697330519,10.8,1.4205730673342742,-0.7941643324062376,-0.10782068367136692,-0.18556078734240616
Illinois,2020.0,89160,9.3,89.11221558383758,14.0,1.3375163059457489,1.8273261305139332,-0.10806408391816408,0.5039696586945615
Indiana,2000.0,69870,3.1,65.53174990709485,10.8,-0.2487856021578687,-1.2393230902606063,-0.153596033489716,-0.18556078734240616
Indiana,2001.0,67520,4.2,65.53174990709485,11.8,-0.4420364826163187,-0.6952401639941557,-0.153596033489716,0.029917477044146257
Indiana,2002.0,67790,5.2,65.53174990709485,11.6,-0.4198331899679011,-0.2006193219337461,-0.153596033489716,-0.013178175833164456
Indiana,2003.0,68640,5.3,65.53174990709485,11.1,-0.34993393533399364,-0.15115723772770534,-0.153596033489716,-0.12091730802644067
Indiana,2004.0,66810,5.4,65.53174990709485,10.1,-0.5004229188399356,-0.10169515352166411,-0.153596033489716,-0.33639557241299306
Indiana,2005.0,65090,5.5,65.53174990709485,11.0,-0.6418661164520777,-0.05223306931562333,-0.153596033489716,-0.14246513446509582
Indiana,2006.0,67680,5.0,65.53174990709485,11.5,-0.4288789758617009,-0.2995434903458281,-0.153596033489716,-0.03472600227181962
Indiana,2007.0,68970,4.6,65.53174990709485,10.5,-0.32279657765259423,-0.4973918271699921,-0.153596033489716,-0.25020426665837203
Indiana,2008.0,65220,5.9,65.53174990709485,11.1,-0.6311756422139507,0.14561526750854065,-0.153596033489716,-0.12091730802644067
Indiana,2009.0,62360,10.3,65.53174990709485,11.3,-0.8663660754527452,2.321946972574343,-0.153596033489716,-0.07782165514912995
Indiana,2010.0,64070,10.4,69.87845395739343,10.7,-0.7257452220127667,2.371409056780384,-0.1452029036705769,-0.2071086137810617
Indiana,2011.0,59850,9.1,69.87845395739343,9.5,-1.0727744626658131,1.728401962101851,-0.1452029036705769,-0.46568253104492446
Indiana,2012.0,60980,8.3,69.87845395739343,12.0,-0.9798495712113244,1.3327052884535238,-0.1452029036705769,0.07301312992145659
Indiana,2013.0,64560,7.7,69.87845395739343,12.7,-0.6854503575767494,1.0359327832172778,-0.1452029036705769,0.22384791499204312
Indiana,2014.0,61860,6.0,69.87845395739343,12.2,-0.907483284060926,0.19507735171458143,-0.1452029036705769,0.11610878279876692
Indiana,2015.0,66960,4.8,69.87845395739343,12.5,-0.4880877562574813,-0.3984676587579101,-0.1452029036705769,0.1807522621147328
Indiana,2016.0,71620,4.4,69.87845395739343,14.8,-0.10487537202923569,-0.5963159955820737,-0.1452029036705769,0.6763522702038035
Indiana,2017.0,73730,3.6,69.87845395739343,15.0,0.06863924829728754,-0.9920126692304014,-0.1452029036705769,0.7194479230811138
Indiana,2018.0,73660,3.4,69.87845395739343,14.6,0.06288283909214222,-1.0909368376424835,-0.1452029036705769,0.6332566173264927
Indiana,2019.0,80830,3.3,69.87845395739343,14.0,0.6525036105334557,-1.1403989218485244,-0.1452029036705769,0.5039696586945615
Indiana,2020.0,80130,7.3,73.13027231932806,17.0,0.5949395184820025,0.8380844463931137,-0.13892390851835282,1.1504044518542187
Iowa,2000.0,70090,2.6,20.228908213881805,6.4,-0.23069403037026912,-1.486633511290811,-0.24107211355109626,-1.133665150643237
Iowa,2001.0,68520,3.3,20.228908213881805,6.3,-0.359802065399957,-1.1403989218485244,-0.24107211355109626,-1.1552129770818922
Iowa,2002.0,67790,4.0,20.228908213881805,6.6,-0.4198331899679011,-0.7941643324062376,-0.24107211355109626,-1.0905694977659266
Iowa,2003.0,66950,4.5,20.228908213881805,6.9,-0.48891010042964494,-0.5468539113760329,-0.24107211355109626,-1.0259260184499606
Iowa,2004.0,68480,4.5,20.228908213881805,6.2,-0.3630914420886115,-0.5468539113760329,-0.24107211355109626,-1.1767608035205475
Iowa,2005.0,71320,4.3,20.228908213881805,6.6,-0.12954569719414422,-0.6457780797881149,-0.24107211355109626,-1.0905694977659266
Iowa,2006.0,71740,3.7,20.228908213881805,6.3,-0.09500724196327227,-0.9425505850243604,-0.24107211355109626,-1.1552129770818922
Iowa,2007.0,71080,3.7,20.228908213881805,4.9,-0.14928195732607102,-0.9425505850243604,-0.24107211355109626,-1.4568825472230655
Iowa,2008.0,70300,4.2,20.228908213881805,7.2,-0.21342480275483316,-0.6952401639941557,-0.24107211355109626,-0.961282539133995
Iowa,2009.0,71390,6.4,20.228908213881805,6.2,-0.12378928798899888,0.39292568853874543,-0.24107211355109626,-1.1767608035205475
Iowa,2010.0,68060,6.0,21.058650949758093,6.8,-0.3976298973194834,0.19507735171458143,-0.23946994822810427,-1.047473844888616
Iowa,2011.0,67630,5.5,21.058650949758093,7.1,-0.43299069672251894,-0.05223306931562333,-0.23946994822810427,-0.9828303655726504
Iowa,2012.0,70610,5.0,21.058650949758093,7.0,-0.18793213341776102,-0.2995434903458281,-0.23946994822810427,-1.0043781920113055
Iowa,2013.0,78530,4.7,21.058650949758093,8.0,0.4633644509358238,-0.4479297429639509,-0.23946994822810427,-0.788899927624753
Iowa,2014.0,74410,4.2,21.058650949758093,7.3,0.12455865200441352,-0.6952401639941557,-0.23946994822810427,-0.9397347126953398
Iowa,2015.0,78380,3.8,21.058650949758093,7.7,0.45102928835336953,-0.8930885008183197,-0.23946994822810427,-0.8535434069407187
Iowa,2016.0,75450,3.6,21.058650949758093,9.2,0.2100824459094297,-0.9920126692304014,-0.23946994822810427,-0.5303260103608903
Iowa,2017.0,79630,3.1,21.058650949758093,8.9,0.5538223098738217,-1.2393230902606063,-0.23946994822810427,-0.5949694896768558
Iowa,2018.0,84520,2.5,21.058650949758093,8.6,0.9559486100618305,-1.536095595496852,-0.23946994822810427,-0.6596129689928217
Iowa,2019.0,80050,2.7,21.058650949758093,9.0,0.5883607651046936,-1.43717142708477,-0.23946994822810427,-0.5734216632382007
Iowa,2020.0,82540,5.2,22.05418185731104,11.1,0.7931244639734343,-0.2006193219337461,-0.2375476595124777,-0.12091730802644067
Kansas,2000.0,70200,3.6,12.695922026705704,11.2,-0.22164824447646933,-0.9920126692304014,-0.25561769343487223,-0.0993694815877855
Kansas,2001.0,69250,4.2,12.695922026705704,9.8,-0.29977094083201294,-0.6952401639941557,-0.25561769343487223,-0.4010390517289586
Kansas,2002.0,70390,5.1,12.695922026705704,9.8,-0.2060237052053606,-0.25008140613978735,-0.25561769343487223,-0.4010390517289586
Kansas,2003.0,71560,5.5,12.695922026705704,10.9,-0.1098094370622174,-0.05223306931562333,-0.25561769343487223,-0.164012960903751
Kansas,2004.0,64810,5.5,12.695922026705704,10.7,-0.664891753272659,-0.05223306931562333,-0.25561769343487223,-0.2071086137810617
Kansas,2005.0,64460,5.0,12.695922026705704,9.3,-0.6936737992983856,-0.2995434903458281,-0.25561769343487223,-0.5087781839222347
Kansas,2006.0,67900,4.4,12.695922026705704,10.6,-0.4107874040741013,-0.5963159955820737,-0.25561769343487223,-0.22865644021971687
Kansas,2007.0,70480,4.2,12.695922026705704,10.2,-0.19862260765588804,-0.6952401639941557,-0.25561769343487223,-0.3148477459743379
Kansas,2008.0,67120,4.6,12.695922026705704,9.7,-0.47493024950286344,-0.4973918271699921,-0.25561769343487223,-0.42258687816761414
Kansas,2009.0,62940,6.9,12.695922026705704,10.7,-0.8186701134672554,0.6402361095689502,-0.25561769343487223,-0.2071086137810617
Kansas,2010.0,63950,7.1,13.473709691346556,10.2,-0.7356133520787301,0.7391602779810318,-0.2541158491028186,-0.3148477459743379
Kansas,2011.0,62150,6.5,13.473709691346556,11.2,-0.8836353030681812,0.4423877727447862,-0.2541158491028186,-0.0993694815877855
Kansas,2012.0,66060,5.7,13.473709691346556,12.9,-0.5620987317522068,0.04669109909645866,-0.2541158491028186,0.26694356786935386
Kansas,2013.0,62420,5.3,13.473709691346556,11.3,-0.8614320104197635,-0.15115723772770534,-0.2541158491028186,-0.07782165514912995
Kansas,2014.0,68790,4.5,13.473709691346556,11.0,-0.3375987727515394,-0.5468539113760329,-0.2541158491028186,-0.14246513446509582
Kansas,2015.0,70670,4.2,13.473709691346556,11.2,-0.18299806838477933,-0.6952401639941557,-0.2541158491028186,-0.0993694815877855
Kansas,2016.0,72530,4.0,13.473709691346556,13.3,-0.03004205236234652,-0.7941643324062376,-0.2541158491028186,0.3531348736239749
Kansas,2017.0,71390,3.7,13.473709691346556,15.9,-0.12378928798899888,-0.9425505850243604,-0.2541158491028186,0.913378361029011
Kansas,2018.0,78640,3.4,13.473709691346556,14.8,0.4724102368296236,-1.0909368376424835,-0.2541158491028186,0.6763522702038035
Kansas,2019.0,88660,3.2,13.473709691346556,13.5,1.296399097337568,-1.1898610060545651,-0.2541158491028186,0.3962305265012852
Kansas,2020.0,87660,5.8,13.873994075258445,16.8,1.2141646801212063,0.09615318330249945,-0.25334293271378683,1.1073087989769084
Kentucky,2000.0,62010,4.2,39.52139466019609,13.3,-0.8951481214784718,-0.6952401639941557,-0.2038199009771175,0.3531348736239749
Kentucky,2001.0,64270,5.2,39.52139466019609,12.6,-0.7092983385694943,-0.2006193219337461,-0.2038199009771175,0.20230008855338796
Kentucky,2002.0,60710,5.7,39.52139466019609,13.1,-1.0020528638597421,0.04669109909645866,-0.2038199009771175,0.3100392207466642
Kentucky,2003.0,59760,6.1,39.52139466019609,13.3,-1.0801755602152856,0.24453943592062222,-0.2038199009771175,0.3531348736239749
Kentucky,2004.0,56200,5.4,39.52139466019609,13.0,-1.3729300855055335,-0.10169515352166411,-0.2038199009771175,0.288491394308009
Kentucky,2005.0,56290,5.9,39.52139466019609,12.8,-1.3655289879560608,0.14561526750854065,-0.2038199009771175,0.24539574143069867
Kentucky,2006.0,58860,5.7,39.52139466019609,12.4,-1.1541865357100112,0.04669109909645866,-0.2038199009771175,0.15920443567607762
Kentucky,2007.0,57340,5.4,39.52139466019609,14.1,-1.279182849878881,-0.10169515352166411,-0.2038199009771175,0.5255174851332166
Kentucky,2008.0,57690,6.4,39.52139466019609,13.3,-1.2504008038531544,0.39292568853874543,-0.2038199009771175,0.3531348736239749
Kentucky,2009.0,60050,10.3,39.52139466019609,12.7,-1.0563275792225408,2.321946972574343,-0.2038199009771175,0.22384791499204312
Kentucky,2010.0,57070,10.2,42.43137986916894,12.4,-1.3013861425272988,2.272484888368301,-0.19820095767017526,0.15920443567607762
Kentucky,2011.0,53670,9.4,42.43137986916894,13.6,-1.5809831610629286,1.8767882147199741,-0.19820095767017526,0.41777835293994037
Kentucky,2012.0,54280,8.2,42.43137986916894,14.6,-1.530820166560948,1.2832432042474822,-0.19820095767017526,0.6332566173264927
Kentucky,2013.0,58580,8.0,42.43137986916894,13.6,-1.1772121725305926,1.1843190358354005,-0.19820095767017526,0.41777835293994037
Kentucky,2014.0,55070,6.5,42.43137986916894,13.8,-1.4658549769600222,0.4423877727447862,-0.19820095767017526,0.4608740058172511
Kentucky,2015.0,54600,5.3,42.43137986916894,15.0,-1.5045051530517122,-0.15115723772770534,-0.19820095767017526,0.7194479230811138
Kentucky,2016.0,57920,5.1,42.43137986916894,17.1,-1.2314868878933913,-0.25008140613978735,-0.19820095767017526,1.1719522782928742
Kentucky,2017.0,62320,4.9,42.43137986916894,15.9,-0.8696554521413997,-0.34900557455186887,-0.19820095767017526,0.913378361029011
Kentucky,2018.0,67100,4.3,42.43137986916894,16.7,-0.4765749378471907,-0.6457780797881149,-0.19820095767017526,1.0857609725382529
Kentucky,2019.0,67460,4.1,42.43137986916894,14.7,-0.44697054764930044,-0.7447022482001969,-0.19820095767017526,0.6548044437651479
Kentucky,2020.0,68080,6.5,44.05915400660436,19.8,-0.39598520897515616,0.4423877727447862,-0.19505785901573752,1.7537435921365656
Louisiana,2000.0,52520,5.3,39.927509527024256,17.5,-1.6755527408617445,-0.15115723772770534,-0.2030357264026978,1.2581435840474948
Louisiana,2001.0,55720,5.7,39.927509527024256,17.4,-1.412402605769387,0.04669109909645866,-0.2030357264026978,1.2365957576088393
Louisiana,2002.0,56160,6.1,39.927509527024256,19.2,-1.376219462194188,0.24453943592062222,-0.2030357264026978,1.6244566335046338
Louisiana,2003.0,54210,6.4,39.927509527024256,18.6,-1.5365765757660932,0.39292568853874543,-0.2030357264026978,1.4951696748727028
Louisiana,2004.0,57500,5.9,39.927509527024256,19.6,-1.2660253431242632,0.14561526750854065,-0.2030357264026978,1.7106479392592553
Louisiana,2005.0,57110,7.2,39.927509527024256,18.3,-1.2980967658386442,0.7886223621870729,-0.2030357264026978,1.430526195556737
Louisiana,2006.0,54390,4.5,39.927509527024256,19.1,-1.5217743806671482,-0.5468539113760329,-0.2030357264026978,1.602908807065979
Louisiana,2007.0,60040,4.3,39.927509527024256,19.8,-1.0571499233947044,-0.6457780797881149,-0.2030357264026978,1.7537435921365656
Louisiana,2008.0,55460,4.9,39.927509527024256,18.4,-1.4337835542456412,-0.34900557455186887,-0.2030357264026978,1.4520740219953918
Louisiana,2009.0,63950,6.8,39.927509527024256,18.0,-0.7356133520787301,0.590774025362909,-0.2030357264026978,1.3658827162407712
Louisiana,2010.0,54570,8.0,40.50284756945327,19.2,-1.506972185568203,1.1843190358354005,-0.20192479572416117,1.6244566335046338
Louisiana,2011.0,54750,7.8,40.50284756945327,18.9,-1.492169990469258,1.0853948674233185,-0.20192479572416117,1.559813154188668
Louisiana,2012.0,51640,7.1,40.50284756945327,18.5,-1.7479190280121428,0.7391602779810318,-0.20192479572416117,1.4736218484340473
Louisiana,2013.0,60600,6.7,40.50284756945327,19.1,-1.011098649753542,0.5413119411568682,-0.20192479572416117,1.602908807065979
Louisiana,2014.0,54580,6.4,40.50284756945327,18.9,-1.5061498413960395,0.39292568853874543,-0.20192479572416117,1.559813154188668
Louisiana,2015.0,59150,6.3,40.50284756945327,20.3,-1.1303385547172664,0.34346360433270423,-0.20192479572416117,1.8614827243298417
Louisiana,2016.0,53870,6.1,40.50284756945327,21.3,-1.5645362776196563,0.24453943592062222,-0.20192479572416117,2.0769609887163942
Louisiana,2017.0,54660,5.1,40.50284756945327,21.5,-1.4995710880187305,-0.25008140613978735,-0.20192479572416117,2.1200566415937043
Louisiana,2018.0,61460,4.9,40.50284756945327,21.3,-0.9403770509474708,-0.34900557455186887,-0.20192479572416117,2.0769609887163942
Louisiana,2019.0,62670,4.6,40.50284756945327,22.0,-0.8408734061156731,-0.4973918271699921,-0.20192479572416117,2.2277957737869807
Louisiana,2020.0,61390,8.6,41.61414986163809,26.1,-0.9461334601526161,1.481091541071646,-0.19977896193868105,3.111256657771846
Maine,2000.0,63720,3.4,15.9586878460957,8.4,-0.7545272680384932,-1.0909368376424835,-0.24931755963816052,-0.702708621870132
Maine,2001.0,61220,3.8,15.9586878460957,7.2,-0.9601133110793976,-0.8930885008183197,-0.24931755963816052,-0.961282539133995
Maine,2002.0,60860,4.3,15.9586878460957,6.5,-0.9897177012772878,-0.6457780797881149,-0.24931755963816052,-1.1121173242045816
Maine,2003.0,60040,5.0,15.9586878460957,6.0,-1.0571499233947044,-0.2995434903458281,-0.24931755963816052,-1.219856456397858
Maine,2004.0,65230,4.6,15.9586878460957,7.8,-0.6303532980417871,-0.4973918271699921,-0.24931755963816052,-0.8319955805020636
Maine,2005.0,67370,4.9,15.9586878460957,7.8,-0.454371645198773,-0.34900557455186887,-0.24931755963816052,-0.8319955805020636
Maine,2006.0,68030,4.6,15.9586878460957,7.2,-0.4000969298359743,-0.4973918271699921,-0.24931755963816052,-0.961282539133995
Maine,2007.0,69610,4.7,15.9586878460957,7.5,-0.27016655063412276,-0.4479297429639509,-0.24931755963816052,-0.8966390598180293
Maine,2008.0,66210,5.5,15.9586878460957,8.2,-0.5497635691697526,-0.05223306931562333,-0.24931755963816052,-0.7458042747474427
Maine,2009.0,66860,8.1,15.9586878460957,8.5,-0.4963111979791175,1.2337811200414412,-0.24931755963816052,-0.6811607954314769
Maine,2010.0,66550,8.1,16.627591270945405,7.7,-0.5218038673161897,1.2337811200414412,-0.24802596186286577,-0.8535434069407187
Maine,2011.0,66920,7.9,16.627591270945405,9.0,-0.4913771329461358,1.1348569516293598,-0.24802596186286577,-0.5734216632382007
Maine,2012.0,64950,7.5,16.627591270945405,8.8,-0.6533789348623684,0.9370086148051957,-0.24802596186286577,-0.616517316115511
Maine,2013.0,71740,6.6,16.627591270945405,10.6,-0.09500724196327227,0.491849856950827,-0.24802596186286577,-0.22865644021971687
Maine,2014.0,66560,5.6,16.627591270945405,9.1,-0.520981523144026,-0.002770985109582556,-0.24802596186286577,-0.5518738367995455
Maine,2015.0,65380,4.4,16.627591270945405,9.7,-0.6180181354593328,-0.5963159955820737,-0.24802596186286577,-0.42258687816761414
Maine,2016.0,64930,3.8,16.627591270945405,8.2,-0.6550236232066956,-0.8930885008183197,-0.24802596186286577,-0.7458042747474427
Maine,2017.0,66890,3.4,16.627591270945405,11.1,-0.4938441654626266,-1.0909368376424835,-0.24802596186286577,-0.12091730802644067
Maine,2018.0,72150,3.4,16.627591270945405,10.2,-0.06129113090456397,-1.0909368376424835,-0.24802596186286577,-0.3148477459743379
Maine,2019.0,80650,2.9,16.627591270945405,11.2,0.6377014154345106,-1.3382472586726881,-0.24802596186286577,-0.0993694815877855
Maine,2020.0,76400,5.1,17.053156947767896,10.2,0.28820514226497335,-0.25008140613978735,-0.24720422936605693,-0.3148477459743379
Maryland,2000.0,93240,3.6,210.5848308334217,11.6,1.6730327281885047,-0.9920126692304014,0.12648959571182186,-0.013178175833164456
Maryland,2001.0,89510,4.0,210.5848308334217,11.3,1.3662983519714755,-0.7941643324062376,0.12648959571182186,-0.07782165514912995
Maryland,2002.0,93160,4.4,210.5848308334217,11.3,1.6664539748111957,-0.5963159955820737,0.12648959571182186,-0.07782165514912995
Maryland,2003.0,84630,4.4,210.5848308334217,11.8,0.9649943959556303,-0.5963159955820737,0.12648959571182186,0.029917477044146257
Maryland,2004.0,90120,4.3,210.5848308334217,11.8,1.4164613464734561,-0.6457780797881149,0.12648959571182186,0.029917477044146257
Maryland,2005.0,92820,4.1,210.5848308334217,11.7,1.6384942729576328,-0.7447022482001969,0.12648959571182186,0.008369650605490709
Maryland,2006.0,94900,3.9,210.5848308334217,11.7,1.8095418607676652,-0.8436264166122787,0.12648959571182186,0.008369650605490709
Maryland,2007.0,95380,3.5,210.5848308334217,11.8,1.8490143810315187,-1.0414747534364424,0.12648959571182186,0.029917477044146257
Maryland,2008.0,89320,4.2,210.5848308334217,11.3,1.3506738127003668,-0.6952401639941557,0.12648959571182186,-0.07782165514912995
Maryland,2009.0,90350,7.0,210.5848308334217,9.9,1.4353752624332194,0.689698193774991,0.12648959571182186,-0.37949122529030344
Maryland,2010.0,89150,7.7,229.5526640168526,9.2,1.3366939617735853,1.0359327832172778,0.16311492940238548,-0.5303260103608903
